danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4
0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,audio_features,2eDdFHgqNJltzlvlZFVDWd,spotify:track:2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/tracks/2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/audio-analysis/2eDdFHgqNJltzlvlZFVDWd,290934,4
0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4
0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,audio_features,0PdM2a6oIjqepoEfcJo0RO,spotify:track:0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/audio-analysis/0PdM2a6oIjqepoEfcJo0RO,267307,4
0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,audio_features,5sFDReWLrZHLFZFjHsjUTS,spotify:track:5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/audio-analysis/5sFDReWLrZHLFZFjHsjUTS,206773,4
0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,audio_features,05RgAMGypEvqhNs5hPCbMS,spotify:track:05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,210227,4
0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,2RaA6kIcvomt77qlIgGhCT,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,269920,4
0.683,0.63,11,-8.844,1,0.0296,0.363,0.000873,0.314,0.481,102.457,audio_features,1CM1wOqD2AIjt2MWd31LV2,spotify:track:1CM1wOqD2AIjt2MWd31LV2,https://api.spotify.com/v1/tracks/1CM1wOqD2AIjt2MWd31LV2,https://api.spotify.com/v1/audio-analysis/1CM1wOqD2AIjt2MWd31LV2,261440,1
0.599,0.931,7,-4.653,1,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,audio_features,549Go7a66CX6k523uK9kUv,spotify:track:549Go7a66CX6k523uK9kUv,https://api.spotify.com/v1/tracks/549Go7a66CX6k523uK9kUv,https://api.spotify.com/v1/audio-analysis/549Go7a66CX6k523uK9kUv,270427,4
0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4
0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,0uppYCG86ajpV2hSR3dJJ0,spotify:track:0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/tracks/0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/audio-analysis/0uppYCG86ajpV2hSR3dJJ0,282907,4
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4
0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,audio_features,5HNCy40Ni5BZJFw1TKzRsC,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/audio-analysis/5HNCy40Ni5BZJFw1TKzRsC,382297,4
0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,audio_features,5UwbnHhjnbinJH8TefuQfN,spotify:track:5UwbnHhjnbinJH8TefuQfN,https://api.spotify.com/v1/tracks/5UwbnHhjnbinJH8TefuQfN,https://api.spotify.com/v1/audio-analysis/5UwbnHhjnbinJH8TefuQfN,199200,4
0.668,0.447,2,-11.124,1,0.0312,0.48,2.89e-06,0.153,0.588,81.415,audio_features,5AoZknxgY6F25gAcVahO41,spotify:track:5AoZknxgY6F25gAcVahO41,https://api.spotify.com/v1/tracks/5AoZknxgY6F25gAcVahO41,https://api.spotify.com/v1/audio-analysis/5AoZknxgY6F25gAcVahO41,281000,4
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400,4
0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,0QeI79sp1vS8L3JgpEO7mD,spotify:track:0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,280000,4
0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,audio_features,0vFOzaXqZHahrZp6enQwQb,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,382834,1
0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3
0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4
0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,audio_features,3dmqIB2Qxe2XZobw9gXxJ6,spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/tracks/3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/audio-analysis/3dmqIB2Qxe2XZobw9gXxJ6,273600,4
0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,audio_features,0upLyFR8Rr52ZpMp5esQoq,spotify:track:0upLyFR8Rr52ZpMp5esQoq,https://api.spotify.com/v1/tracks/0upLyFR8Rr52ZpMp5esQoq,https://api.spotify.com/v1/audio-analysis/0upLyFR8Rr52ZpMp5esQoq,156147,4
0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,audio_features,39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,188987,4
0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,audio_features,6FsQrRpBLgsrFeAeiQqytm,spotify:track:6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/tracks/6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/audio-analysis/6FsQrRpBLgsrFeAeiQqytm,267000,4
0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4
0.631,0.689,4,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,audio_features,0nFKHCf1Ibij8m370l2KlZ,spotify:track:0nFKHCf1Ibij8m370l2KlZ,https://api.spotify.com/v1/tracks/0nFKHCf1Ibij8m370l2KlZ,https://api.spotify.com/v1/audio-analysis/0nFKHCf1Ibij8m370l2KlZ,225227,4
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,audio_features,5e9TFTbltYBg2xThimr0rU,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213,4
0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,5EWPGh7jbTNO2wakv8LjUI,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107,4
0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,audio_features,7ACxUo21jtTHzy7ZEV56vU,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/tracks/7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/audio-analysis/7ACxUo21jtTHzy7ZEV56vU,293183,4
0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,audio_features,6KTv0Z8BmVqM7DPxbGzpVC,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4
0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,audio_features,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,238747,4
0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,audio_features,1Y373MqadDRtclJNdnUXVc,spotify:track:1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/audio-analysis/1Y373MqadDRtclJNdnUXVc,168406,4
0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,audio_features,3KhF2YiNpJvGpfiCW45R6D,spotify:track:3KhF2YiNpJvGpfiCW45R6D,https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,https://api.spotify.com/v1/audio-analysis/3KhF2YiNpJvGpfiCW45R6D,214960,4
0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,audio_features,0K6yUnIKNsFtfIpTgGtcHm,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/tracks/0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/audio-analysis/0K6yUnIKNsFtfIpTgGtcHm,259840,4
0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,audio_features,2aSFLiDPreOVP6KHiWk4lF,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520,4
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733,4
0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,audio_features,4vO9dmzNRqDhFY3jD1a3P7,spotify:track:4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/tracks/4vO9dmzNRqDhFY3jD1a3P7,https://api.spotify.com/v1/audio-analysis/4vO9dmzNRqDhFY3jD1a3P7,151293,4
0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,audio_features,1gcESexgftSuLuML57Y69q,spotify:track:1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,330643,4
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400,4
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,audio_features,5EOoMWIB9iK4ZpcSex9Ec7,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/tracks/5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/audio-analysis/5EOoMWIB9iK4ZpcSex9Ec7,194147,4
0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,audio_features,4cMHCRLPNoEbpnl2rz6GS9,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/tracks/4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/audio-analysis/4cMHCRLPNoEbpnl2rz6GS9,231120,4
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,audio_features,2K2M0TcglCRLLpFOzKeFZA,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400,4
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,audio_features,70YvYr2hGlS01bKRIho1HM,spotify:track:70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/tracks/70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/audio-analysis/70YvYr2hGlS01bKRIho1HM,230480,4
0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,audio_features,6gXrEUzibufX9xYPk3HD5p,spotify:track:6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/audio-analysis/6gXrEUzibufX9xYPk3HD5p,286220,4
0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,audio_features,1GqlvSEtMx5xbGptxOTTyk,spotify:track:1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/tracks/1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/audio-analysis/1GqlvSEtMx5xbGptxOTTyk,303587,4
0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4
0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4
0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,audio_features,2kkvB3RNRzwjFdGhaUA0tz,spotify:track:2kkvB3RNRzwjFdGhaUA0tz,https://api.spotify.com/v1/tracks/2kkvB3RNRzwjFdGhaUA0tz,https://api.spotify.com/v1/audio-analysis/2kkvB3RNRzwjFdGhaUA0tz,423840,4
0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,audio_features,2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4
0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,audio_features,4pbG9SUmWIvsROVLF0zF9s,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747,4
0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4
0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920,4
0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,audio_features,07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/audio-analysis/07GvNcU1WdyZJq3XxP0kZa,223613,4
0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,audio_features,4nuUssdgKFy2QyYHHNkZQW,spotify:track:4nuUssdgKFy2QyYHHNkZQW,https://api.spotify.com/v1/tracks/4nuUssdgKFy2QyYHHNkZQW,https://api.spotify.com/v1/audio-analysis/4nuUssdgKFy2QyYHHNkZQW,279440,4
0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4
0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,43DeSV93pJPT4lCZaWZ6b1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720,4
0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,audio_features,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4
0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,audio_features,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/audio-analysis/0cJPLFrlV7TTCyPLupHzcH,511400,4
0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4
0.832,0.699,5,-6.322,0,0.209,0.202,0.0,0.131,0.853,96.652,audio_features,2lXJr5BkUPZpQUV2ZGN1Wv,spotify:track:2lXJr5BkUPZpQUV2ZGN1Wv,https://api.spotify.com/v1/tracks/2lXJr5BkUPZpQUV2ZGN1Wv,https://api.spotify.com/v1/audio-analysis/2lXJr5BkUPZpQUV2ZGN1Wv,245867,4
0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,audio_features,3Gf5nttwcX9aaSQXRWidEZ,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,https://api.spotify.com/v1/tracks/3Gf5nttwcX9aaSQXRWidEZ,https://api.spotify.com/v1/audio-analysis/3Gf5nttwcX9aaSQXRWidEZ,291782,4
